metric,higher_is_better,domain,mask_severity,placement_a,placement_b,n_subjects,mean_a,mean_b,mean_diff,std_diff,t_stat,df,p_raw,p_bonferroni,cohens_d,significant_05_adj,significant_01_adj
lpips,False,dtd,40,top_left,top_right,1926,0.307712,0.30422,0.003493,0.021076,7.2726,1925,5.105451116003693e-13,5.105451116003693e-12,0.1657,True,True
lpips,False,dtd,40,top_left,center,1926,0.307712,0.295795,0.011917,0.041232,12.6841,1925,1.8228338684055798e-35,1.8228338684055798e-34,0.289,True,True
lpips,False,dtd,40,top_left,bottom_left,1926,0.307712,0.301104,0.006608,0.021095,13.748,1925,4.2788720787729445e-41,4.2788720787729445e-40,0.3133,True,True
lpips,False,dtd,40,top_left,bottom_right,1926,0.307712,0.302099,0.005613,0.02698,9.1309,1925,1.6682104075021056e-19,1.6682104075021057e-18,0.2081,True,True
lpips,False,dtd,40,top_right,center,1926,0.30422,0.295795,0.008424,0.036556,10.1137,1925,1.8311671551782264e-23,1.8311671551782265e-22,0.2305,True,True
lpips,False,dtd,40,top_right,bottom_left,1926,0.30422,0.301104,0.003116,0.024196,5.6509,1925,1.8338158196814765e-08,1.8338158196814766e-07,0.1288,True,True
lpips,False,dtd,40,top_right,bottom_right,1926,0.30422,0.302099,0.002121,0.020838,4.4663,1925,8.41866820071403e-06,8.418668200714031e-05,0.1018,True,True
lpips,False,dtd,40,center,bottom_left,1926,0.295795,0.301104,-0.005309,0.038666,-6.0255,1925,2.014424216996775e-09,2.014424216996775e-08,-0.1373,True,True
lpips,False,dtd,40,center,bottom_right,1926,0.295795,0.302099,-0.006304,0.035774,-7.7331,1925,1.6802073486241093e-14,1.6802073486241092e-13,-0.1762,True,True
lpips,False,dtd,40,bottom_left,bottom_right,1926,0.301104,0.302099,-0.000995,0.01947,-2.2425,1925,0.02504432858482232,0.2504432858482232,-0.0511,False,False
lpips,False,imagenet-simple,5,top_left,top_right,1926,0.011836,0.013401,-0.001565,0.009158,-7.4993,1925,9.737922070661071e-14,9.73792207066107e-13,-0.1709,True,True
lpips,False,imagenet-simple,5,top_left,center,1926,0.011836,0.033867,-0.022031,0.020014,-48.3092,1925,0.0,0.0,-1.1008,True,True
lpips,False,imagenet-simple,5,top_left,bottom_left,1926,0.011836,0.016408,-0.004572,0.011752,-17.0752,1925,5.576176966928037e-61,5.576176966928037e-60,-0.3891,True,True
lpips,False,imagenet-simple,5,top_left,bottom_right,1926,0.011836,0.017677,-0.005841,0.012769,-20.0752,1925,1.5152176153608549e-81,1.5152176153608549e-80,-0.4574,True,True
lpips,False,imagenet-simple,5,top_right,center,1926,0.013401,0.033867,-0.020466,0.019821,-45.3142,1925,8.922285773333939e-306,8.922285773333939e-305,-1.0325,True,True
lpips,False,imagenet-simple,5,top_right,bottom_left,1926,0.013401,0.016408,-0.003007,0.012526,-10.5367,1925,2.8111025592611337e-25,2.8111025592611337e-24,-0.2401,True,True
lpips,False,imagenet-simple,5,top_right,bottom_right,1926,0.013401,0.017677,-0.004276,0.012154,-15.4392,1925,8.676255281676936e-51,8.676255281676935e-50,-0.3518,True,True
lpips,False,imagenet-simple,5,center,bottom_left,1926,0.033867,0.016408,0.017459,0.018989,40.3495,1925,1.721550785503618e-258,1.721550785503618e-257,0.9194,True,True
lpips,False,imagenet-simple,5,center,bottom_right,1926,0.033867,0.017677,0.01619,0.019512,36.4149,1925,2.4927846307326743e-221,2.4927846307326743e-220,0.8298,True,True
lpips,False,imagenet-simple,5,bottom_left,bottom_right,1926,0.016408,0.017677,-0.001269,0.010657,-5.2241,1925,1.9395917365268165e-07,1.9395917365268165e-06,-0.119,True,True
lpips,False,imagenet-simple,10,top_left,top_right,1926,0.034246,0.036326,-0.00208,0.019293,-4.7308,1925,2.3985551672593233e-06,2.3985551672593233e-05,-0.1078,True,True
lpips,False,imagenet-simple,10,top_left,center,1926,0.034246,0.068466,-0.03422,0.030534,-49.1835,1925,0.0,0.0,-1.1207,True,True
lpips,False,imagenet-simple,10,top_left,bottom_left,1926,0.034246,0.042947,-0.008701,0.023025,-16.5843,1925,7.67148906322462e-58,7.67148906322462e-57,-0.3779,True,True
lpips,False,imagenet-simple,10,top_left,bottom_right,1926,0.034246,0.04554,-0.011293,0.024492,-20.2364,1925,1.0295748039143684e-82,1.0295748039143684e-81,-0.4611,True,True
lpips,False,imagenet-simple,10,top_right,center,1926,0.036326,0.068466,-0.03214,0.030774,-45.8343,1925,9.929811540459e-311,9.9298115404588e-310,-1.0444,True,True
lpips,False,imagenet-simple,10,top_right,bottom_left,1926,0.036326,0.042947,-0.006621,0.024266,-11.9748,1925,6.35911884299365e-32,6.35911884299365e-31,-0.2729,True,True
lpips,False,imagenet-simple,10,top_right,bottom_right,1926,0.036326,0.04554,-0.009214,0.023187,-17.4393,1925,2.3737971738780762e-63,2.3737971738780763e-62,-0.3974,True,True
lpips,False,imagenet-simple,10,center,bottom_left,1926,0.068466,0.042947,0.025519,0.028321,39.5445,1925,7.520339621615693e-251,7.520339621615693e-250,0.9011,True,True
lpips,False,imagenet-simple,10,center,bottom_right,1926,0.068466,0.04554,0.022926,0.027833,36.1493,1925,7.656267922440323e-219,7.656267922440323e-218,0.8237,True,True
lpips,False,imagenet-simple,10,bottom_left,bottom_right,1926,0.042947,0.04554,-0.002592,0.020204,-5.6313,1925,2.051761975589674e-08,2.0517619755896743e-07,-0.1283,True,True
lpips,False,imagenet-simple,20,top_left,top_right,1926,0.099996,0.101992,-0.001996,0.035773,-2.4487,1925,0.014427267123509165,0.14427267123509166,-0.0558,False,False
lpips,False,imagenet-simple,20,top_left,center,1926,0.099996,0.135335,-0.035339,0.039926,-38.8443,1925,3.232010465802548e-244,3.232010465802548e-243,-0.8851,True,True
lpips,False,imagenet-simple,20,top_left,bottom_left,1926,0.099996,0.112275,-0.012278,0.038575,-13.9686,1925,2.6157124744560458e-42,2.6157124744560457e-41,-0.3183,True,True
lpips,False,imagenet-simple,20,top_left,bottom_right,1926,0.099996,0.114942,-0.014946,0.041142,-15.9429,1925,7.63388147694333e-54,7.633881476943331e-53,-0.3633,True,True
lpips,False,imagenet-simple,20,top_right,center,1926,0.101992,0.135335,-0.033343,0.038627,-37.8828,1925,3.927259005689229e-235,3.927259005689229e-234,-0.8632,True,True
lpips,False,imagenet-simple,20,top_right,bottom_left,1926,0.101992,0.112275,-0.010282,0.0398,-11.3378,1925,6.870895285929979e-29,6.870895285929979e-28,-0.2583,True,True
lpips,False,imagenet-simple,20,top_right,bottom_right,1926,0.101992,0.114942,-0.01295,0.036947,-15.3822,1925,1.9024746680788673e-50,1.9024746680788673e-49,-0.3505,True,True
lpips,False,imagenet-simple,20,center,bottom_left,1926,0.135335,0.112275,0.023061,0.035234,28.7234,1925,2.643935396120654e-151,2.643935396120654e-150,0.6545,True,True
lpips,False,imagenet-simple,20,center,bottom_right,1926,0.135335,0.114942,0.020393,0.033976,26.341,1925,7.601286673802816e-131,7.601286673802816e-130,0.6002,True,True
lpips,False,imagenet-simple,20,bottom_left,bottom_right,1926,0.112275,0.114942,-0.002668,0.033166,-3.5301,1925,0.0004252428369633224,0.004252428369633224,-0.0804,True,True
lpips,False,imagenet-simple,30,top_left,top_right,1926,0.173209,0.177768,-0.004559,0.036674,-5.4559,1925,5.5003761408104756e-08,5.500376140810476e-07,-0.1243,True,True
lpips,False,imagenet-simple,30,top_left,center,1926,0.173209,0.200028,-0.026819,0.036922,-31.8784,1925,1.9731819496682422e-179,1.9731819496682423e-178,-0.7264,True,True
lpips,False,imagenet-simple,30,top_left,bottom_left,1926,0.173209,0.186452,-0.013243,0.040167,-14.4694,1925,4.032643158747305e-45,4.032643158747305e-44,-0.3297,True,True
lpips,False,imagenet-simple,30,top_left,bottom_right,1926,0.173209,0.190699,-0.017491,0.045687,-16.8012,1925,3.211191714269969e-59,3.2111917142699695e-58,-0.3828,True,True
lpips,False,imagenet-simple,30,top_right,center,1926,0.177768,0.200028,-0.02226,0.0362,-26.9864,1925,2.601979746304135e-136,2.601979746304135e-135,-0.6149,True,True
lpips,False,imagenet-simple,30,top_right,bottom_left,1926,0.177768,0.186452,-0.008684,0.044072,-8.6472,1925,1.0914869172521366e-17,1.0914869172521365e-16,-0.197,True,True
lpips,False,imagenet-simple,30,top_right,bottom_right,1926,0.177768,0.190699,-0.012931,0.038232,-14.8435,1925,2.8405007967205563e-47,2.8405007967205563e-46,-0.3382,True,True
lpips,False,imagenet-simple,30,center,bottom_left,1926,0.200028,0.186452,0.013576,0.035028,17.0097,1925,1.4760952146699885e-60,1.4760952146699885e-59,0.3876,True,True
lpips,False,imagenet-simple,30,center,bottom_right,1926,0.200028,0.190699,0.009329,0.034951,11.7136,1925,1.1601740214552986e-30,1.1601740214552987e-29,0.2669,True,True
lpips,False,imagenet-simple,30,bottom_left,bottom_right,1926,0.186452,0.190699,-0.004248,0.034618,-5.3847,1925,8.14561514400621e-08,8.14561514400621e-07,-0.1227,True,True
lpips,False,imagenet-simple,40,top_left,top_right,1926,0.271099,0.271108,-9e-06,0.034165,-0.0114,1925,0.9908997362614984,1.0,-0.0003,False,False
lpips,False,imagenet-simple,40,top_left,center,1926,0.271099,0.275344,-0.004245,0.037895,-4.9164,1925,9.564272789315392e-07,9.564272789315393e-06,-0.112,True,True
lpips,False,imagenet-simple,40,top_left,bottom_left,1926,0.271099,0.280423,-0.009324,0.037366,-10.9504,1925,4.09633542840259e-27,4.09633542840259e-26,-0.2495,True,True
lpips,False,imagenet-simple,40,top_left,bottom_right,1926,0.271099,0.283746,-0.012647,0.046018,-12.0613,1925,2.4017567330567037e-32,2.4017567330567037e-31,-0.2748,True,True
lpips,False,imagenet-simple,40,top_right,center,1926,0.271108,0.275344,-0.004236,0.035755,-5.1998,1925,2.2074867650792082e-07,2.2074867650792084e-06,-0.1185,True,True
lpips,False,imagenet-simple,40,top_right,bottom_left,1926,0.271108,0.280423,-0.009315,0.045276,-9.0286,1925,4.107454542242365e-19,4.107454542242365e-18,-0.2057,True,True
lpips,False,imagenet-simple,40,top_right,bottom_right,1926,0.271108,0.283746,-0.012638,0.03771,-14.7082,1925,1.725157740404823e-46,1.725157740404823e-45,-0.3351,True,True
lpips,False,imagenet-simple,40,center,bottom_left,1926,0.275344,0.280423,-0.005078,0.036825,-6.052,1925,1.714664060889869e-09,1.714664060889869e-08,-0.1379,True,True
lpips,False,imagenet-simple,40,center,bottom_right,1926,0.275344,0.283746,-0.008402,0.036494,-10.104,1925,2.0119188667417257e-23,2.0119188667417256e-22,-0.2302,True,True
lpips,False,imagenet-simple,40,bottom_left,bottom_right,1926,0.280423,0.283746,-0.003324,0.033772,-4.3192,1925,1.645612896888079e-05,0.0001645612896888079,-0.0984,True,True
lpips,False,imagenet-complex,5,top_left,top_right,1926,0.022276,0.023052,-0.000776,0.010303,-3.3041,1925,0.0009702594901825362,0.009702594901825361,-0.0753,True,True
lpips,False,imagenet-complex,5,top_left,center,1926,0.022276,0.044804,-0.022528,0.019006,-52.0171,1925,0.0,0.0,-1.1853,True,True
lpips,False,imagenet-complex,5,top_left,bottom_left,1926,0.022276,0.026216,-0.00394,0.013127,-13.1712,1925,5.363889873875736e-38,5.363889873875736e-37,-0.3001,True,True
lpips,False,imagenet-complex,5,top_left,bottom_right,1926,0.022276,0.028455,-0.006179,0.013605,-19.9329,1925,1.6085736703446807e-80,1.6085736703446808e-79,-0.4542,True,True
lpips,False,imagenet-complex,5,top_right,center,1926,0.023052,0.044804,-0.021752,0.019153,-49.843,1925,0.0,0.0,-1.1357,True,True
lpips,False,imagenet-complex,5,top_right,bottom_left,1926,0.023052,0.026216,-0.003164,0.01343,-10.3394,1925,2.00980079040845e-24,2.0098007904084502e-23,-0.2356,True,True
lpips,False,imagenet-complex,5,top_right,bottom_right,1926,0.023052,0.028455,-0.005404,0.013721,-17.2835,1925,2.4801832164524686e-62,2.4801832164524687e-61,-0.3938,True,True
lpips,False,imagenet-complex,5,center,bottom_left,1926,0.044804,0.026216,0.018588,0.01784,45.7255,1925,1.079504557767886e-309,1.079504557767886e-308,1.0419,True,True
lpips,False,imagenet-complex,5,center,bottom_right,1926,0.044804,0.028455,0.016349,0.01842,38.9514,1925,3.130252441327141e-245,3.130252441327141e-244,0.8876,True,True
lpips,False,imagenet-complex,5,bottom_left,bottom_right,1926,0.026216,0.028455,-0.00224,0.010636,-9.2408,1925,6.274133233335853e-20,6.274133233335853e-19,-0.2106,True,True
lpips,False,imagenet-complex,10,top_left,top_right,1926,0.056725,0.05695,-0.000225,0.018577,-0.5316,1925,0.5950676843907231,1.0,-0.0121,False,False
lpips,False,imagenet-complex,10,top_left,center,1926,0.056725,0.089254,-0.032529,0.028301,-50.4423,1925,0.0,0.0,-1.1494,True,True
lpips,False,imagenet-complex,10,top_left,bottom_left,1926,0.056725,0.064829,-0.008104,0.023054,-15.427,1925,1.025828272886628e-50,1.025828272886628e-49,-0.3515,True,True
lpips,False,imagenet-complex,10,top_left,bottom_right,1926,0.056725,0.065911,-0.009186,0.023401,-17.2274,1925,5.7450554005194794e-62,5.745055400519479e-61,-0.3925,True,True
lpips,False,imagenet-complex,10,top_right,center,1926,0.05695,0.089254,-0.032304,0.027857,-50.8927,1925,0.0,0.0,-1.1597,True,True
lpips,False,imagenet-complex,10,top_right,bottom_left,1926,0.05695,0.064829,-0.007879,0.022827,-15.1483,1925,4.662166092662755e-49,4.662166092662755e-48,-0.3452,True,True
lpips,False,imagenet-complex,10,top_right,bottom_right,1926,0.05695,0.065911,-0.008961,0.022701,-17.3237,1925,1.3555725254958852e-62,1.3555725254958852e-61,-0.3947,True,True
lpips,False,imagenet-complex,10,center,bottom_left,1926,0.089254,0.064829,0.024425,0.024451,43.8403,1925,9.956800130595203e-292,9.956800130595203e-291,0.999,True,True
lpips,False,imagenet-complex,10,center,bottom_right,1926,0.089254,0.065911,0.023343,0.025952,39.4746,1925,3.4574342941123967e-250,3.4574342941123966e-249,0.8995,True,True
lpips,False,imagenet-complex,10,bottom_left,bottom_right,1926,0.064829,0.065911,-0.001082,0.01743,-2.7244,1925,0.006500753007470834,0.06500753007470833,-0.0621,False,False
lpips,False,imagenet-complex,20,top_left,top_right,1926,0.139749,0.141384,-0.001635,0.02642,-2.7155,1925,0.006675938903639273,0.06675938903639272,-0.0619,False,False
lpips,False,imagenet-complex,20,top_left,center,1926,0.139749,0.172502,-0.032753,0.031891,-45.0724,1925,1.797869324580566e-303,1.797869324580566e-302,-1.027,True,True
lpips,False,imagenet-complex,20,top_left,bottom_left,1926,0.139749,0.149525,-0.009776,0.031852,-13.469,1925,1.392388489843325e-39,1.392388489843325e-38,-0.3069,True,True
lpips,False,imagenet-complex,20,top_left,bottom_right,1926,0.139749,0.151613,-0.011863,0.033853,-15.3791,1925,1.9847804385198701e-50,1.98478043851987e-49,-0.3504,True,True
lpips,False,imagenet-complex,20,top_right,center,1926,0.141384,0.172502,-0.031118,0.030237,-45.1649,1925,2.3615855035683005e-304,2.3615855035683006e-303,-1.0291,True,True
lpips,False,imagenet-complex,20,top_right,bottom_left,1926,0.141384,0.149525,-0.008141,0.031366,-11.3906,1925,3.9014007322259086e-29,3.9014007322259087e-28,-0.2595,True,True
lpips,False,imagenet-complex,20,top_right,bottom_right,1926,0.141384,0.151613,-0.010228,0.030979,-14.49,1925,3.076406293373668e-45,3.0764062933736683e-44,-0.3302,True,True
lpips,False,imagenet-complex,20,center,bottom_left,1926,0.172502,0.149525,0.022977,0.027127,37.1721,1925,1.9414302790271396e-228,1.9414302790271396e-227,0.847,True,True
lpips,False,imagenet-complex,20,center,bottom_right,1926,0.172502,0.151613,0.020889,0.028885,31.7388,1925,3.634628950006216e-178,3.6346289500062158e-177,0.7232,True,True
lpips,False,imagenet-complex,20,bottom_left,bottom_right,1926,0.149525,0.151613,-0.002088,0.022967,-3.9889,1925,6.886140414607539e-05,0.0006886140414607538,-0.0909,True,True
lpips,False,imagenet-complex,30,top_left,top_right,1926,0.224109,0.229261,-0.005151,0.024743,-9.137,1925,1.5806169712162533e-19,1.5806169712162533e-18,-0.2082,True,True
lpips,False,imagenet-complex,30,top_left,center,1926,0.224109,0.250519,-0.02641,0.030247,-38.3191,1925,2.9893765235205383e-239,2.9893765235205384e-238,-0.8731,True,True
lpips,False,imagenet-complex,30,top_left,bottom_left,1926,0.224109,0.234999,-0.01089,0.032231,-14.8283,1925,3.4809809814911363e-47,3.4809809814911362e-46,-0.3379,True,True
lpips,False,imagenet-complex,30,top_left,bottom_right,1926,0.224109,0.238415,-0.014306,0.036282,-17.3042,1925,1.8162760996329025e-62,1.8162760996329024e-61,-0.3943,True,True
lpips,False,imagenet-complex,30,top_right,center,1926,0.229261,0.250519,-0.021259,0.028855,-32.3327,1925,1.4634511255231302e-183,1.4634511255231301e-182,-0.7367,True,True
lpips,False,imagenet-complex,30,top_right,bottom_left,1926,0.229261,0.234999,-0.005739,0.033263,-7.5717,1925,5.680717752717682e-14,5.680717752717682e-13,-0.1725,True,True
lpips,False,imagenet-complex,30,top_right,bottom_right,1926,0.229261,0.238415,-0.009155,0.031278,-12.8447,1925,2.7210454777597938e-36,2.7210454777597937e-35,-0.2927,True,True
lpips,False,imagenet-complex,30,center,bottom_left,1926,0.250519,0.234999,0.01552,0.028122,24.2199,1925,2.43610957892237e-113,2.4361095789223697e-112,0.5519,True,True
lpips,False,imagenet-complex,30,center,bottom_right,1926,0.250519,0.238415,0.012104,0.029269,18.1488,1925,4.488413746775605e-68,4.4884137467756056e-67,0.4135,True,True
lpips,False,imagenet-complex,30,bottom_left,bottom_right,1926,0.234999,0.238415,-0.003416,0.022552,-6.6467,1925,3.889785580243941e-11,3.889785580243941e-10,-0.1515,True,True
lpips,False,imagenet-complex,40,top_left,top_right,1926,0.334711,0.33573,-0.001018,0.024717,-1.8081,1925,0.07074290308693613,0.7074290308693614,-0.0412,False,False
lpips,False,imagenet-complex,40,top_left,center,1926,0.334711,0.345868,-0.011157,0.032022,-15.2904,1925,6.702615904359639e-50,6.702615904359639e-49,-0.3484,True,True
lpips,False,imagenet-complex,40,top_left,bottom_left,1926,0.334711,0.341951,-0.007239,0.031093,-10.218,1925,6.631426889282051e-24,6.631426889282051e-23,-0.2328,True,True
lpips,False,imagenet-complex,40,top_left,bottom_right,1926,0.334711,0.343785,-0.009074,0.035489,-11.2203,1925,2.4055143974171243e-28,2.4055143974171245e-27,-0.2557,True,True
lpips,False,imagenet-complex,40,top_right,center,1926,0.33573,0.345868,-0.010139,0.030791,-14.4505,1925,5.1677460584218093e-45,5.167746058421809e-44,-0.3293,True,True
lpips,False,imagenet-complex,40,top_right,bottom_left,1926,0.33573,0.341951,-0.006221,0.034476,-7.919,1925,4.0089680866141046e-15,4.008968086614104e-14,-0.1804,True,True
lpips,False,imagenet-complex,40,top_right,bottom_right,1926,0.33573,0.343785,-0.008055,0.031002,-11.4027,1925,3.423595434631529e-29,3.4235954346315293e-28,-0.2598,True,True
lpips,False,imagenet-complex,40,center,bottom_left,1926,0.345868,0.341951,0.003918,0.031807,5.4052,1925,7.278712492097841e-08,7.278712492097841e-07,0.1232,True,True
lpips,False,imagenet-complex,40,center,bottom_right,1926,0.345868,0.343785,0.002083,0.031426,2.9095,1925,0.0036611386671770735,0.03661138667177073,0.0663,True,False
lpips,False,imagenet-complex,40,bottom_left,bottom_right,1926,0.341951,0.343785,-0.001834,0.023643,-3.4044,1925,0.0006766824487341279,0.00676682448734128,-0.0776,True,True
l1,False,carpet,5,top_left,top_right,1926,0.207326,0.207599,-0.000273,0.053959,-0.2221,1925,0.8242836542774634,1.0,-0.0051,False,False
l1,False,carpet,5,top_left,center,1926,0.207326,0.143496,0.06383,0.077501,36.1445,1925,8.480236211716284e-219,8.480236211716284e-218,0.8236,True,True
l1,False,carpet,5,top_left,bottom_left,1926,0.207326,0.21961,-0.012284,0.095332,-5.6552,1925,1.7901433937023364e-08,1.7901433937023363e-07,-0.1289,True,True
l1,False,carpet,5,top_left,bottom_right,1926,0.207326,0.215652,-0.008327,0.100461,-3.6375,1925,0.00028259501068793265,0.0028259501068793264,-0.0829,True,True
l1,False,carpet,5,top_right,center,1926,0.207599,0.143496,0.064103,0.075555,37.2345,1925,5.0168689601676774e-229,5.0168689601676774e-228,0.8484,True,True
l1,False,carpet,5,top_right,bottom_left,1926,0.207599,0.21961,-0.012011,0.093822,-5.6185,1925,2.2072460300744724e-08,2.2072460300744725e-07,-0.128,True,True
l1,False,carpet,5,top_right,bottom_right,1926,0.207599,0.215652,-0.008054,0.09568,-3.694,1925,0.00022690986982808637,0.0022690986982808635,-0.0842,True,True
l1,False,carpet,5,center,bottom_left,1926,0.143496,0.21961,-0.076114,0.075089,-44.4853,1925,7.069978103012303e-298,7.069978103012303e-297,-1.0137,True,True
l1,False,carpet,5,center,bottom_right,1926,0.143496,0.215652,-0.072157,0.075927,-41.7071,1925,2.1090643302940892e-271,2.1090643302940892e-270,-0.9503,True,True
l1,False,carpet,5,bottom_left,bottom_right,1926,0.21961,0.215652,0.003958,0.060647,2.864,1925,0.004228204518452021,0.04228204518452021,0.0653,True,False
l1,False,carpet,10,top_left,top_right,1926,0.216376,0.217044,-0.000668,0.043955,-0.6674,1925,0.504587930098791,1.0,-0.0152,False,False
l1,False,carpet,10,top_left,center,1926,0.216376,0.162368,0.054008,0.071056,33.3571,1925,6.212067655010744e-193,6.212067655010744e-192,0.7601,True,True
l1,False,carpet,10,top_left,bottom_left,1926,0.216376,0.229565,-0.013189,0.092439,-6.2618,1925,4.681105341079783e-10,4.681105341079783e-09,-0.1427,True,True
l1,False,carpet,10,top_left,bottom_right,1926,0.216376,0.222309,-0.005933,0.089318,-2.9152,1925,0.0035954572750856433,0.03595457275085644,-0.0664,True,False
l1,False,carpet,10,top_right,center,1926,0.217044,0.162368,0.054676,0.072404,33.1409,1925,6.00096933306136e-191,6.00096933306136e-190,0.7552,True,True
l1,False,carpet,10,top_right,bottom_left,1926,0.217044,0.229565,-0.012521,0.096545,-5.6916,1925,1.4522387002657806e-08,1.4522387002657805e-07,-0.1297,True,True
l1,False,carpet,10,top_right,bottom_right,1926,0.217044,0.222309,-0.005265,0.090646,-2.5489,1925,0.010883765209656384,0.10883765209656385,-0.0581,False,False
l1,False,carpet,10,center,bottom_left,1926,0.162368,0.229565,-0.067197,0.07071,-41.7059,1925,2.1647747779537628e-271,2.164774777953763e-270,-0.9503,True,True
l1,False,carpet,10,center,bottom_right,1926,0.162368,0.222309,-0.059941,0.07023,-37.4566,1925,4.074009356994946e-231,4.0740093569949463e-230,-0.8535,True,True
l1,False,carpet,10,bottom_left,bottom_right,1926,0.229565,0.222309,0.007256,0.050523,6.303,1925,3.6087750835936793e-10,3.608775083593679e-09,0.1436,True,True
l1,False,carpet,20,top_left,top_right,1926,0.255543,0.24268,0.012862,0.054868,10.2878,1925,3.342669259343296e-24,3.342669259343296e-23,0.2344,True,True
l1,False,carpet,20,top_left,center,1926,0.255543,0.18356,0.071982,0.071793,44.002,1925,2.8588565225213257e-293,2.8588565225213256e-292,1.0026,True,True
l1,False,carpet,20,top_left,bottom_left,1926,0.255543,0.255639,-9.6e-05,0.089026,-0.0476,1925,0.9620736578180932,1.0,-0.0011,False,False
l1,False,carpet,20,top_left,bottom_right,1926,0.255543,0.243064,0.012478,0.087237,6.2775,1925,4.2402982410050176e-10,4.240298241005017e-09,0.143,True,True
l1,False,carpet,20,top_right,center,1926,0.24268,0.18356,0.05912,0.063503,40.8571,1925,2.5798593977150803e-263,2.57985939771508e-262,0.931,True,True
l1,False,carpet,20,top_right,bottom_left,1926,0.24268,0.255639,-0.012959,0.08508,-6.6843,1925,3.028636909061426e-11,3.028636909061426e-10,-0.1523,True,True
l1,False,carpet,20,top_right,bottom_right,1926,0.24268,0.243064,-0.000384,0.076812,-0.2193,1925,0.826446358136171,1.0,-0.005,False,False
l1,False,carpet,20,center,bottom_left,1926,0.18356,0.255639,-0.072079,0.060329,-52.4335,1925,0.0,0.0,-1.1948,True,True
l1,False,carpet,20,center,bottom_right,1926,0.18356,0.243064,-0.059504,0.05793,-45.0786,1925,1.5674206849024703e-303,1.5674206849024703e-302,-1.0272,True,True
l1,False,carpet,20,bottom_left,bottom_right,1926,0.255639,0.243064,0.012575,0.047282,11.6717,1925,1.8400724811325984e-30,1.8400724811325984e-29,0.266,True,True
l1,False,carpet,30,top_left,top_right,1926,0.288595,0.286621,0.001974,0.037914,2.2847,1925,0.02243861013359641,0.2243861013359641,0.0521,False,False
l1,False,carpet,30,top_left,center,1926,0.288595,0.196194,0.092401,0.07296,55.5806,1925,0.0,0.0,1.2665,True,True
l1,False,carpet,30,top_left,bottom_left,1926,0.288595,0.290277,-0.001682,0.067454,-1.0943,1925,0.2739736125783476,1.0,-0.0249,False,False
l1,False,carpet,30,top_left,bottom_right,1926,0.288595,0.28441,0.004185,0.066778,2.7501,1925,0.006013433870303149,0.06013433870303149,0.0627,False,False
l1,False,carpet,30,top_right,center,1926,0.286621,0.196194,0.090428,0.070494,56.296,1925,0.0,0.0,1.2828,True,True
l1,False,carpet,30,top_right,bottom_left,1926,0.286621,0.290277,-0.003656,0.06817,-2.3534,1925,0.018700246060816467,0.18700246060816467,-0.0536,False,False
l1,False,carpet,30,top_right,bottom_right,1926,0.286621,0.28441,0.002211,0.065242,1.4871,1925,0.1371402101486483,1.0,0.0339,False,False
l1,False,carpet,30,center,bottom_left,1926,0.196194,0.290277,-0.094083,0.072781,-56.7317,1925,0.0,0.0,-1.2927,True,True
l1,False,carpet,30,center,bottom_right,1926,0.196194,0.28441,-0.088217,0.065714,-58.9143,1925,0.0,0.0,-1.3424,True,True
l1,False,carpet,30,bottom_left,bottom_right,1926,0.290277,0.28441,0.005867,0.033881,7.5989,1925,4.635373221531806e-14,4.635373221531806e-13,0.1731,True,True
l1,False,carpet,40,top_left,top_right,1926,0.315127,0.296655,0.018471,0.037095,21.8534,1925,9.397358458734498e-95,9.397358458734498e-94,0.498,True,True
l1,False,carpet,40,top_left,center,1926,0.315127,0.208048,0.107078,0.075944,61.8779,1925,0.0,0.0,1.41,True,True
l1,False,carpet,40,top_left,bottom_left,1926,0.315127,0.309239,0.005888,0.054349,4.7544,1925,2.1377760849840894e-06,2.1377760849840893e-05,0.1083,True,True
l1,False,carpet,40,top_left,bottom_right,1926,0.315127,0.296719,0.018407,0.058907,13.7135,1925,6.597742830324435e-41,6.5977428303244356e-40,0.3125,True,True
l1,False,carpet,40,top_right,center,1926,0.296655,0.208048,0.088607,0.066084,58.8431,1925,0.0,0.0,1.3408,True,True
l1,False,carpet,40,top_right,bottom_left,1926,0.296655,0.309239,-0.012584,0.055437,-9.9617,1925,7.92026409554694e-23,7.92026409554694e-22,-0.227,True,True
l1,False,carpet,40,top_right,bottom_right,1926,0.296655,0.296719,-6.4e-05,0.053714,-0.0524,1925,0.9582394879692324,1.0,-0.0012,False,False
l1,False,carpet,40,center,bottom_left,1926,0.208048,0.309239,-0.10119,0.069991,-63.4486,1925,0.0,0.0,-1.4458,True,True
l1,False,carpet,40,center,bottom_right,1926,0.208048,0.296719,-0.088671,0.065133,-59.7455,1925,0.0,0.0,-1.3614,True,True
l1,False,carpet,40,bottom_left,bottom_right,1926,0.309239,0.296719,0.012519,0.029806,18.4335,1925,5.24705165770784e-70,5.24705165770784e-69,0.42,True,True
l1,False,dtd,5,top_left,top_right,1926,0.18823,0.188097,0.000133,0.086328,0.0677,1925,0.9460403226440157,1.0,0.0015,False,False
l1,False,dtd,5,top_left,center,1926,0.18823,0.143387,0.044843,0.092162,21.3536,1925,5.696336026078452e-91,5.696336026078451e-90,0.4866,True,True
l1,False,dtd,5,top_left,bottom_left,1926,0.18823,0.183049,0.005181,0.094228,2.413,1925,0.015914396539308494,0.15914396539308495,0.055,False,False
